TIME_PERIOD,OBS_VALUE,INDICADOR,ENTIDAD
2020-01-01,0.1111138262832093,Más de 2 hasta 3 salarios mínimos,Jalisco
2021-01-01,0.10484953494492373,Más de 2 hasta 3 salarios mínimos,Jalisco
2022-01-01,0.09191068177851598,Más de 2 hasta 3 salarios mínimos,Jalisco
2023-01-01,0.07864148600091206,Más de 2 hasta 3 salarios mínimos,Jalisco
2024-01-01,0.07057092642430642,Más de 2 hasta 3 salarios mínimos,Jalisco
2005-01-01,0.07482357744901486,Más de 3 hasta 5 salarios mínimos,Jalisco
2006-01-01,0.08689428035342418,Más de 3 hasta 5 salarios mínimos,Jalisco
2007-01-01,0.09075070278000383,Más de 3 hasta 5 salarios mínimos,Jalisco
2008-01-01,0.08853709942354342,Más de 3 hasta 5 salarios mínimos,Jalisco
2009-01-01,0.0826161010634745,Más de 3 hasta 5 salarios mínimos,Jalisco
2010-01-01,0.07835303581354765,Más de 3 hasta 5 salarios mínimos,Jalisco
2011-01-01,0.07838085636135532,Más de 3 hasta 5 salarios mínimos,Jalisco
2012-01-01,0.08821412761428123,Más de 3 hasta 5 salarios mínimos,Jalisco
2013-01-01,0.09106090428071845,Más de 3 hasta 5 salarios mínimos,Jalisco
2014-01-01,0.08980989791151352,Más de 3 hasta 5 salarios mínimos,Jalisco
2015-01-01,0.0868172215123864,Más de 3 hasta 5 salarios mínimos,Jalisco
2016-01-01,0.07751792104575587,Más de 3 hasta 5 salarios mínimos,Jalisco
2017-01-01,0.08157278328297088,Más de 3 hasta 5 salarios mínimos,Jalisco
2018-01-01,0.08505985440843576,Más de 3 hasta 5 salarios mínimos,Jalisco
2019-01-01,0.06370179755471041,Más de 3 hasta 5 salarios mínimos,Jalisco
2020-01-01,0.04494496246334467,Más de 3 hasta 5 salarios mínimos,Jalisco
2021-01-01,0.0431188894403084,Más de 3 hasta 5 salarios mínimos,Jalisco
2022-01-01,0.023655507668704123,Más de 3 hasta 5 salarios mínimos,Jalisco
2023-01-01,0.021281149562340212,Más de 3 hasta 5 salarios mínimos,Jalisco
2024-01-01,0.01427582586850669,Más de 3 hasta 5 salarios mínimos,Jalisco
2005-01-01,0.04205191026868182,Más de 5 salarios mínimos,Jalisco
2006-01-01,0.04679649911072282,Más de 5 salarios mínimos,Jalisco
2007-01-01,0.050074658110727706,Más de 5 salarios mínimos,Jalisco
2008-01-01,0.05353812947147064,Más de 5 salarios mínimos,Jalisco
2009-01-01,0.04666865024326459,Más de 5 salarios mínimos,Jalisco
2010-01-01,0.03518217765371975,Más de 5 salarios mínimos,Jalisco
2011-01-01,0.03363555245622107,Más de 5 salarios mínimos,Jalisco
2012-01-01,0.035455791721094726,Más de 5 salarios mínimos,Jalisco
2013-01-01,0.036804340059874714,Más de 5 salarios mínimos,Jalisco
2014-01-01,0.033882706393774074,Más de 5 salarios mínimos,Jalisco
2015-01-01,0.03193049358679654,Más de 5 salarios mínimos,Jalisco
2016-01-01,0.03115694243756677,Más de 5 salarios mínimos,Jalisco
2017-01-01,0.027542278516735973,Más de 5 salarios mínimos,Jalisco
2018-01-01,0.024750210613766394,Más de 5 salarios mínimos,Jalisco
2019-01-01,0.019151196383902166,Más de 5 salarios mínimos,Jalisco
2020-01-01,0.014547932031096866,Más de 5 salarios mínimos,Jalisco
2021-01-01,0.009973915181936695,Más de 5 salarios mínimos,Jalisco
2022-01-01,0.007181171016192687,Más de 5 salarios mínimos,Jalisco
2023-01-01,0.004551966058112748,Más de 5 salarios mínimos,Jalisco
2024-01-01,0.0036434415237577757,Más de 5 salarios mínimos,Jalisco
2015-01-01,0.20812619000000002,Instrucción media superior 15 años o más,Jalisco
2020-01-01,0.23714333555461897,Instrucción media superior 15 años o más,Jalisco
2015-01-01,0.18953275000000003,Instrucción superior 15 años o más,Jalisco
2020-01-01,0.223392572811952,Instrucción superior 15 años o más,Jalisco
2015-01-01,0.043491739999999994,Sin escolaridad 15 años o más,Jalisco
2020-01-01,0.034191216659930704,Sin escolaridad 15 años o más,Jalisco
2015-01-01,0.5571333700000001,Escolaridad básica 15 años o más,Jalisco
2020-01-01,0.503467804791485,Escolaridad básica 15 años o más,Jalisco
2000-01-01,0.062,Grado promedio de escolaridad 15 años o más,Michoacán de Ocampo
2005-01-01,0.069,Grado promedio de escolaridad 15 años o más,Michoacán de Ocampo
2010-01-01,0.0742,Grado promedio de escolaridad 15 años o más,Michoacán de Ocampo
2015-01-01,0.0792616695604693,Grado promedio de escolaridad 15 años o más,Michoacán de Ocampo
2020-01-01,0.0859549015751925,Grado promedio de escolaridad 15 años o más,Michoacán de Ocampo
1910-01-01,0.8029999999999999,Porcentaje de analfabetas total,Michoacán de Ocampo
1921-01-01,0.7879999999999999,Porcentaje de analfabetas total,Michoacán de Ocampo
1930-01-01,0.721,Porcentaje de analfabetas total,Michoacán de Ocampo
1940-01-01,0.6559999999999999,Porcentaje de analfabetas total,Michoacán de Ocampo
1950-01-01,0.5429999999999999,Porcentaje de analfabetas total,Michoacán de Ocampo
1960-01-01,0.446,Porcentaje de analfabetas total,Michoacán de Ocampo
1970-01-01,0.363,Porcentaje de analfabetas total,Michoacán de Ocampo
1980-01-01,0.252,Porcentaje de analfabetas total,Michoacán de Ocampo
1990-01-01,0.17300000000000001,Porcentaje de analfabetas total,Michoacán de Ocampo
1995-01-01,0.155,Porcentaje de analfabetas total,Michoacán de Ocampo
2000-01-01,0.139,Porcentaje de analfabetas total,Michoacán de Ocampo
2005-01-01,0.126,Porcentaje de analfabetas total,Michoacán de Ocampo
2010-01-01,0.1018,Porcentaje de analfabetas total,Michoacán de Ocampo
2015-01-01,0.0827452839551084,Porcentaje de analfabetas total,Michoacán de Ocampo
2005-01-01,0.06888728472723522,Hasta 1 salario mínimo,Michoacán de Ocampo
2006-01-01,0.07097436179313896,Hasta 1 salario mínimo,Michoacán de Ocampo
2007-01-01,0.06343630084468944,Hasta 1 salario mínimo,Michoacán de Ocampo
2008-01-01,0.05535967189711334,Hasta 1 salario mínimo,Michoacán de Ocampo
2009-01-01,0.06500258568110068,Hasta 1 salario mínimo,Michoacán de Ocampo
2010-01-01,0.05359153461577091,Hasta 1 salario mínimo,Michoacán de Ocampo
2011-01-01,0.0541077908553754,Hasta 1 salario mínimo,Michoacán de Ocampo
2012-01-01,0.06683498669397663,Hasta 1 salario mínimo,Michoacán de Ocampo
2013-01-01,0.06539148023792948,Hasta 1 salario mínimo,Michoacán de Ocampo
2014-01-01,0.06638670275614755,Hasta 1 salario mínimo,Michoacán de Ocampo
2015-01-01,0.06471303975730924,Hasta 1 salario mínimo,Michoacán de Ocampo
2016-01-01,0.0753832159481499,Hasta 1 salario mínimo,Michoacán de Ocampo
2017-01-01,0.06973189777834987,Hasta 1 salario mínimo,Michoacán de Ocampo
2018-01-01,0.07565381213384172,Hasta 1 salario mínimo,Michoacán de Ocampo
2019-01-01,0.08281118452637731,Hasta 1 salario mínimo,Michoacán de Ocampo
2020-01-01,0.08700450593681075,Hasta 1 salario mínimo,Michoacán de Ocampo
2021-01-01,0.09512237288806585,Hasta 1 salario mínimo,Michoacán de Ocampo
2022-01-01,0.1561557270966462,Hasta 1 salario mínimo,Michoacán de Ocampo
2023-01-01,0.16537991545735534,Hasta 1 salario mínimo,Michoacán de Ocampo
2024-01-01,0.19209151023217008,Hasta 1 salario mínimo,Michoacán de Ocampo
2005-01-01,0.10554728821179035,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2006-01-01,0.09103400265199355,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2007-01-01,0.09055613701512806,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2008-01-01,0.09468534744569755,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2009-01-01,0.1085786872808443,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2010-01-01,0.10141576594269366,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2011-01-01,0.1040054934030669,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2012-01-01,0.10525117345589109,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2013-01-01,0.10679333455449816,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2014-01-01,0.10646042541122955,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2015-01-01,0.11398899655237194,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2016-01-01,0.1301735620677419,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2017-01-01,0.12489160932216362,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2018-01-01,0.1416687902687132,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2019-01-01,0.16224763562641767,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2020-01-01,0.15896275993508036,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2021-01-01,0.18109757612691588,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2022-01-01,0.1765663173747896,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2023-01-01,0.18196710316569542,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2024-01-01,0.15885296132997365,Más de 1 hasta 2 salarios mínimos,Michoacán de Ocampo
2005-01-01,0.07312794040856031,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2006-01-01,0.08257639231552218,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2007-01-01,0.08392041699686315,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2008-01-01,0.10660198387674659,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2009-01-01,0.0909397658590752,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2010-01-01,0.083259462054678,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2011-01-01,0.0888166430209626,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2012-01-01,0.09129427076809506,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2013-01-01,0.09040787288179807,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2014-01-01,0.09458308444630556,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2015-01-01,0.08517207917020359,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2016-01-01,0.08348006481262438,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2017-01-01,0.08957733941219855,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2018-01-01,0.07625365723410472,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2019-01-01,0.09091183847984304,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2020-01-01,0.07228879044157956,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2021-01-01,0.06813497426532678,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2022-01-01,0.05296434123153288,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2023-01-01,0.040653192375579246,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2024-01-01,0.03402616130318818,Más de 2 hasta 3 salarios mínimos,Michoacán de Ocampo
2005-01-01,0.07185634253328166,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2006-01-01,0.07213558600661157,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2007-01-01,0.08272761242670017,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2008-01-01,0.06685195910413147,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2009-01-01,0.0757148822021178,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2010-01-01,0.07126944680084311,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2011-01-01,0.07568988726135861,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2012-01-01,0.06842391825213162,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2013-01-01,0.07088626228643884,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2014-01-01,0.06557143733781165,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2015-01-01,0.06353117911662794,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2016-01-01,0.05119518932383351,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2017-01-01,0.05658536967200568,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2018-01-01,0.06049232633138977,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2019-01-01,0.03970148315845869,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2020-01-01,0.031217057786249544,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2021-01-01,0.02913460449128062,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2022-01-01,0.01898808678992749,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2023-01-01,0.01530713988198396,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2024-01-01,0.010131935211207102,Más de 3 hasta 5 salarios mínimos,Michoacán de Ocampo
2005-01-01,0.030755485337763577,Más de 5 salarios mínimos,Michoacán de Ocampo
2006-01-01,0.03535127820390598,Más de 5 salarios mínimos,Michoacán de Ocampo
2007-01-01,0.03740173214159195,Más de 5 salarios mínimos,Michoacán de Ocampo
2008-01-01,0.04307699328781896,Más de 5 salarios mínimos,Michoacán de Ocampo
2009-01-01,0.03894954782728407,Más de 5 salarios mínimos,Michoacán de Ocampo
2010-01-01,0.03499165831042117,Más de 5 salarios mínimos,Michoacán de Ocampo
2011-01-01,0.03707122003329321,Más de 5 salarios mínimos,Michoacán de Ocampo
2012-01-01,0.033122736028215805,Más de 5 salarios mínimos,Michoacán de Ocampo
2013-01-01,0.029611274277833076,Más de 5 salarios mínimos,Michoacán de Ocampo
2014-01-01,0.030657116912588885,Más de 5 salarios mínimos,Michoacán de Ocampo
2015-01-01,0.023673469875871475,Más de 5 salarios mínimos,Michoacán de Ocampo
2016-01-01,0.019588217618040384,Más de 5 salarios mínimos,Michoacán de Ocampo
2017-01-01,0.01592538459665187,Más de 5 salarios mínimos,Michoacán de Ocampo
2018-01-01,0.01491230683193944,Más de 5 salarios mínimos,Michoacán de Ocampo
2019-01-01,0.013717508888687883,Más de 5 salarios mínimos,Michoacán de Ocampo
2020-01-01,0.009436608388648526,Más de 5 salarios mínimos,Michoacán de Ocampo
2021-01-01,0.00953615888997032,Más de 5 salarios mínimos,Michoacán de Ocampo
2022-01-01,0.006143650478453081,Más de 5 salarios mínimos,Michoacán de Ocampo
2023-01-01,0.004353847229411103,Más de 5 salarios mínimos,Michoacán de Ocampo
2024-01-01,0.003941325955821688,Más de 5 salarios mínimos,Michoacán de Ocampo
2015-01-01,0.16969066000000002,Instrucción media superior 15 años o más,Michoacán de Ocampo
2020-01-01,0.19171875072527,Instrucción media superior 15 años o más,Michoacán de Ocampo
2015-01-01,0.1331148,Instrucción superior 15 años o más,Michoacán de Ocampo
2020-01-01,0.16424407135264601,Instrucción superior 15 años o más,Michoacán de Ocampo
2015-01-01,0.09140633199999999,Sin escolaridad 15 años o más,Michoacán de Ocampo
2020-01-01,0.0758113160691989,Sin escolaridad 15 años o más,Michoacán de Ocampo
2015-01-01,0.60215621,Escolaridad básica 15 años o más,Michoacán de Ocampo
2020-01-01,0.56610401184569,Escolaridad básica 15 años o más,Michoacán de Ocampo
2000-01-01,0.077,Grado promedio de escolaridad 15 años o más,Morelos
2005-01-01,0.084,Grado promedio de escolaridad 15 años o más,Morelos
2010-01-01,0.08900000000000001,Grado promedio de escolaridad 15 años o más,Morelos
2015-01-01,0.0930300061402554,Grado promedio de escolaridad 15 años o más,Morelos
2020-01-01,0.0984478155712582,Grado promedio de escolaridad 15 años o más,Morelos
1910-01-01,0.6709999999999999,Porcentaje de analfabetas total,Morelos
1921-01-01,0.563,Porcentaje de analfabetas total,Morelos
1930-01-01,0.6609999999999999,Porcentaje de analfabetas total,Morelos
1940-01-01,0.514,Porcentaje de analfabetas total,Morelos
1950-01-01,0.41200000000000003,Porcentaje de analfabetas total,Morelos
1960-01-01,0.382,Porcentaje de analfabetas total,Morelos
1970-01-01,0.285,Porcentaje de analfabetas total,Morelos
1980-01-01,0.16899999999999998,Porcentaje de analfabetas total,Morelos
1990-01-01,0.12,Porcentaje de analfabetas total,Morelos
1995-01-01,0.106,Porcentaje de analfabetas total,Morelos
2000-01-01,0.092,Porcentaje de analfabetas total,Morelos
2005-01-01,0.081,Porcentaje de analfabetas total,Morelos
2010-01-01,0.0642,Porcentaje de analfabetas total,Morelos
2015-01-01,0.0495519569719918,Porcentaje de analfabetas total,Morelos
2005-01-01,0.05526027978193303,Hasta 1 salario mínimo,Morelos
2006-01-01,0.05004436111622612,Hasta 1 salario mínimo,Morelos
2007-01-01,0.05096738853455796,Hasta 1 salario mínimo,Morelos
2008-01-01,0.046608777114996044,Hasta 1 salario mínimo,Morelos
2009-01-01,0.04982968555377615,Hasta 1 salario mínimo,Morelos
2010-01-01,0.04683180595388209,Hasta 1 salario mínimo,Morelos
2011-01-01,0.04402265439361432,Hasta 1 salario mínimo,Morelos
2012-01-01,0.04838141104090811,Hasta 1 salario mínimo,Morelos
2013-01-01,0.05028114022575619,Hasta 1 salario mínimo,Morelos
2014-01-01,0.048398853944937814,Hasta 1 salario mínimo,Morelos
2015-01-01,0.04711522420904388,Hasta 1 salario mínimo,Morelos
2016-01-01,0.055024654705992174,Hasta 1 salario mínimo,Morelos
2017-01-01,0.05296826553136657,Hasta 1 salario mínimo,Morelos
2018-01-01,0.06477227147004175,Hasta 1 salario mínimo,Morelos
2019-01-01,0.07497760445892215,Hasta 1 salario mínimo,Morelos
2020-01-01,0.08428708137207162,Hasta 1 salario mínimo,Morelos
2021-01-01,0.08171169960233728,Hasta 1 salario mínimo,Morelos
2022-01-01,0.11286875101444571,Hasta 1 salario mínimo,Morelos
2023-01-01,0.12486609316669371,Hasta 1 salario mínimo,Morelos
2024-01-01,0.14464372666774875,Hasta 1 salario mínimo,Morelos
2005-01-01,0.08718741843103629,Más de 1 hasta 2 salarios mínimos,Morelos
2006-01-01,0.08246161104942094,Más de 1 hasta 2 salarios mínimos,Morelos
2007-01-01,0.07860458094400208,Más de 1 hasta 2 salarios mínimos,Morelos
2008-01-01,0.07361651287526373,Más de 1 hasta 2 salarios mínimos,Morelos
2009-01-01,0.08235109575987089,Más de 1 hasta 2 salarios mínimos,Morelos
2010-01-01,0.08003437377442499,Más de 1 hasta 2 salarios mínimos,Morelos
2011-01-01,0.07973671905727293,Más de 1 hasta 2 salarios mínimos,Morelos
2012-01-01,0.08333628737353191,Más de 1 hasta 2 salarios mínimos,Morelos
2013-01-01,0.0849441292530442,Más de 1 hasta 2 salarios mínimos,Morelos
2014-01-01,0.07996741552992387,Más de 1 hasta 2 salarios mínimos,Morelos
2015-01-01,0.08411859360708625,Más de 1 hasta 2 salarios mínimos,Morelos
2016-01-01,0.09748505787279751,Más de 1 hasta 2 salarios mínimos,Morelos
2017-01-01,0.10005838790802898,Más de 1 hasta 2 salarios mínimos,Morelos
2018-01-01,0.10341601946647101,Más de 1 hasta 2 salarios mínimos,Morelos
2019-01-01,0.11307290356555841,Más de 1 hasta 2 salarios mínimos,Morelos
2020-01-01,0.11062665692798787,Más de 1 hasta 2 salarios mínimos,Morelos
2021-01-01,0.11718661236000649,Más de 1 hasta 2 salarios mínimos,Morelos
2022-01-01,0.09711542363252719,Más de 1 hasta 2 salarios mínimos,Morelos
2023-01-01,0.10915359722447654,Más de 1 hasta 2 salarios mínimos,Morelos
2024-01-01,0.09002520897581562,Más de 1 hasta 2 salarios mínimos,Morelos
2005-01-01,0.07708263195649573,Más de 2 hasta 3 salarios mínimos,Morelos
2006-01-01,0.08935013909736443,Más de 2 hasta 3 salarios mínimos,Morelos
2007-01-01,0.08539173872635546,Más de 2 hasta 3 salarios mínimos,Morelos
2008-01-01,0.0992957401548392,Más de 2 hasta 3 salarios mínimos,Morelos
2009-01-01,0.07347205249677755,Más de 2 hasta 3 salarios mínimos,Morelos
2010-01-01,0.07469403176971766,Más de 2 hasta 3 salarios mínimos,Morelos
2011-01-01,0.07605415627829197,Más de 2 hasta 3 salarios mínimos,Morelos
2012-01-01,0.07739908858013073,Más de 2 hasta 3 salarios mínimos,Morelos
2013-01-01,0.06972533615570774,Más de 2 hasta 3 salarios mínimos,Morelos
2014-01-01,0.07292582770799678,Más de 2 hasta 3 salarios mínimos,Morelos
2015-01-01,0.06102608446452824,Más de 2 hasta 3 salarios mínimos,Morelos
2016-01-01,0.05895871323823574,Más de 2 hasta 3 salarios mínimos,Morelos
2017-01-01,0.055909363558728616,Más de 2 hasta 3 salarios mínimos,Morelos
2018-01-01,0.04153673417839349,Más de 2 hasta 3 salarios mínimos,Morelos
2019-01-01,0.04060208313831476,Más de 2 hasta 3 salarios mínimos,Morelos
2020-01-01,0.033402653789969164,Más de 2 hasta 3 salarios mínimos,Morelos
2021-01-01,0.03099347204187632,Más de 2 hasta 3 salarios mínimos,Morelos
2022-01-01,0.023031594911540335,Más de 2 hasta 3 salarios mínimos,Morelos
2023-01-01,0.015376841218957962,Más de 2 hasta 3 salarios mínimos,Morelos
2024-01-01,0.011511549464372666,Más de 2 hasta 3 salarios mínimos,Morelos
2005-01-01,0.05801122698941471,Más de 3 hasta 5 salarios mínimos,Morelos
2006-01-01,0.05890588933343005,Más de 3 hasta 5 salarios mínimos,Morelos
2007-01-01,0.06717686600338893,Más de 3 hasta 5 salarios mínimos,Morelos
2008-01-01,0.04786815541456719,Más de 3 hasta 5 salarios mínimos,Morelos
2009-01-01,0.0489624582816407,Más de 3 hasta 5 salarios mínimos,Morelos
2010-01-01,0.052005877695983686,Más de 3 hasta 5 salarios mínimos,Morelos
2011-01-01,0.05388028653627252,Más de 3 hasta 5 salarios mínimos,Morelos
2012-01-01,0.04445914900009959,Más de 3 hasta 5 salarios mínimos,Morelos
2013-01-01,0.04412787449211609,Más de 3 hasta 5 salarios mínimos,Morelos
2014-01-01,0.03929576807014523,Más de 3 hasta 5 salarios mínimos,Morelos
2015-01-01,0.034399577243306306,Más de 3 hasta 5 salarios mínimos,Morelos
2016-01-01,0.02478897464767225,Más de 3 hasta 5 salarios mínimos,Morelos
2017-01-01,0.02535559621819977,Más de 3 hasta 5 salarios mínimos,Morelos
2018-01-01,0.017713003429014895,Más de 3 hasta 5 salarios mínimos,Morelos
2019-01-01,0.00968263962502046,Más de 3 hasta 5 salarios mínimos,Morelos
2020-01-01,0.008456081263864091,Más de 3 hasta 5 salarios mínimos,Morelos
2021-01-01,0.007716000852134394,Más de 3 hasta 5 salarios mínimos,Morelos
2022-01-01,0.004127145552670021,Más de 3 hasta 5 salarios mínimos,Morelos
2023-01-01,0.0032581459990261323,Más de 3 hasta 5 salarios mínimos,Morelos
2024-01-01,0.0020063199967537736,Más de 3 hasta 5 salarios mínimos,Morelos
2005-01-01,0.024765964886828005,Más de 5 salarios mínimos,Morelos
2006-01-01,0.02493724033556968,Más de 5 salarios mínimos,Morelos
2007-01-01,0.026757565104820576,Más de 5 salarios mínimos,Morelos
2008-01-01,0.02349217154948946,Más de 5 salarios mínimos,Morelos
2009-01-01,0.021017435065679872,Más de 5 salarios mínimos,Morelos
2010-01-01,0.016419680772349284,Más de 5 salarios mínimos,Morelos
2011-01-01,0.01633542029239934,Más de 5 salarios mínimos,Morelos
2012-01-01,0.015369027141721345,Más de 5 salarios mínimos,Morelos
2013-01-01,0.011710659358652552,Más de 5 salarios mínimos,Morelos
2014-01-01,0.010368681097012368,Más de 5 salarios mínimos,Morelos
2015-01-01,0.007591212476029057,Más de 5 salarios mínimos,Morelos
2016-01-01,0.006297029982569915,Más de 5 salarios mínimos,Morelos
2017-01-01,0.00562019567924251,Más de 5 salarios mínimos,Morelos
2018-01-01,0.004019430910082621,Más de 5 salarios mínimos,Morelos
2019-01-01,0.0029898635663114584,Más de 5 salarios mínimos,Morelos
2020-01-01,0.0023183465887572367,Más de 5 salarios mínimos,Morelos
2021-01-01,0.0022921400746632042,Más de 5 salarios mínimos,Morelos
2022-01-01,0.0016905737704918033,Más de 5 salarios mínimos,Morelos
2023-01-01,0.001218349293945788,Más de 5 salarios mínimos,Morelos
2024-01-01,0.0007938037656224639,Más de 5 salarios mínimos,Morelos
2015-01-01,0.22793206000000002,Instrucción media superior 15 años o más,Morelos
2020-01-01,0.24698056818113698,Instrucción media superior 15 años o más,Morelos
2015-01-01,0.18145495,Instrucción superior 15 años o más,Morelos
2020-01-01,0.212764668403438,Instrucción superior 15 años o más,Morelos
2015-01-01,0.058279617000000006,Sin escolaridad 15 años o más,Morelos
2020-01-01,0.0495938472231746,Sin escolaridad 15 años o más,Morelos
2015-01-01,0.52993829,Escolaridad básica 15 años o más,Morelos
2020-01-01,0.488929915094396,Escolaridad básica 15 años o más,Morelos
2000-01-01,0.073,Grado promedio de escolaridad 15 años o más,Nayarit
2005-01-01,0.08,Grado promedio de escolaridad 15 años o más,Nayarit
2010-01-01,0.0861,Grado promedio de escolaridad 15 años o más,Nayarit
2015-01-01,0.09158921469401721,Grado promedio de escolaridad 15 años o más,Nayarit
2020-01-01,0.09729523735572579,Grado promedio de escolaridad 15 años o más,Nayarit
1910-01-01,0.6990000000000001,Porcentaje de analfabetas total,Nayarit
1921-01-01,0.588,Porcentaje de analfabetas total,Nayarit
1930-01-01,0.605,Porcentaje de analfabetas total,Nayarit
1940-01-01,0.469,Porcentaje de analfabetas total,Nayarit
1950-01-01,0.384,Porcentaje de analfabetas total,Nayarit
1960-01-01,0.309,Porcentaje de analfabetas total,Nayarit
1970-01-01,0.244,Porcentaje de analfabetas total,Nayarit
1980-01-01,0.165,Porcentaje de analfabetas total,Nayarit
1990-01-01,0.113,Porcentaje de analfabetas total,Nayarit
1995-01-01,0.10099999999999999,Porcentaje de analfabetas total,Nayarit
2000-01-01,0.09,Porcentaje de analfabetas total,Nayarit
2005-01-01,0.08,Porcentaje de analfabetas total,Nayarit
2010-01-01,0.06309999999999999,Porcentaje de analfabetas total,Nayarit
2015-01-01,0.050359601471802094,Porcentaje de analfabetas total,Nayarit
2005-01-01,0.08353647107880095,Hasta 1 salario mínimo,Nayarit
2006-01-01,0.07775797001950123,Hasta 1 salario mínimo,Nayarit
2007-01-01,0.07151141853500743,Hasta 1 salario mínimo,Nayarit
2008-01-01,0.06783545895266214,Hasta 1 salario mínimo,Nayarit
2009-01-01,0.07374295028662166,Hasta 1 salario mínimo,Nayarit
2010-01-01,0.07029168306483351,Hasta 1 salario mínimo,Nayarit
2011-01-01,0.06609528848023787,Hasta 1 salario mínimo,Nayarit
2012-01-01,0.07459983096447027,Hasta 1 salario mínimo,Nayarit
2013-01-01,0.07381364063267584,Hasta 1 salario mínimo,Nayarit
2014-01-01,0.07230831195811163,Hasta 1 salario mínimo,Nayarit
2015-01-01,0.0747458716499351,Hasta 1 salario mínimo,Nayarit
2016-01-01,0.08220630435166669,Hasta 1 salario mínimo,Nayarit
2017-01-01,0.07823464188156352,Hasta 1 salario mínimo,Nayarit
2018-01-01,0.08809334121889068,Hasta 1 salario mínimo,Nayarit
2019-01-01,0.09676794504114258,Hasta 1 salario mínimo,Nayarit
2020-01-01,0.10508238793341622,Hasta 1 salario mínimo,Nayarit
2021-01-01,0.11010853482438873,Hasta 1 salario mínimo,Nayarit
2022-01-01,0.1487825143105056,Hasta 1 salario mínimo,Nayarit
2023-01-01,0.14658818282480315,Hasta 1 salario mínimo,Nayarit
2024-01-01,0.16684284992747617,Hasta 1 salario mínimo,Nayarit
2005-01-01,0.10502177566432624,Más de 1 hasta 2 salarios mínimos,Nayarit
2006-01-01,0.09483417642078838,Más de 1 hasta 2 salarios mínimos,Nayarit
